cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,83946.54588763266,29.54145551899349,24.72681923887818,30.730829192163146,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,87219.09419589964,29.375458021184595,25.369945504852605,30.320789655661947,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,90619.21859817622,28.946698722366264,25.058295798472045,30.824490779630718,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,94151.89248468602,29.0315215124718,25.740963370027707,30.478221660413173,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,97822.283126885,29.06807360306975,26.036660060572125,29.918596112162962,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,101635.75923567226,28.33028509198,26.09283135882123,30.13379159975358,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,105597.89881424818,27.41147273781206,25.806136898782004,31.150571517715218,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,109714.49731710603,26.73836252717787,26.050620243717088,30.884174529123314,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,113991.5761270914,27.48098831528279,25.957660863298297,31.094182949890005,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,118435.39136292896,27.347989052914393,25.05143653126843,30.644747408432792,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,123052.44303009936,26.461933193336755,25.620767983397865,30.268257644316503,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,127849.4845284512,26.87879462982324,25.84872940913635,29.59135904777196,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,132833.53253045515,26.50775376505879,25.89,28.76218935248491,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,138011.8772445491,28.210002155884236,25.81365511765408,29.068432734786906,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,143392.09307858662,28.019897389666248,26.648993981027722,29.838268680279498,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,148982.04971898632,27.987688402880764,27.56364764968887,29.794116251818384,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,154789.92364178752,27.651264862724755,26.494123653669625,30.115827326546455,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,160824.21007244976,27.38792750308201,26.925602840949963,28.924550396625797,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,167093.73541188968,27.132914019223907,26.58367779143222,29.232578882358624,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,173607.670146931,27.996004775438937,27.424932340014227,29.257341986396813,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,180375.5422640518,28.285252239551582,27.352040380182448,29.598078559568584,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,187407.25118604957,28.309028298149546,26.403001699506667,29.458838526722438,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,194713.08225200878,27.171274848168643,24.524751636801934,30.770655965145902,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,202303.7217617535,28.85491495842771,24.180820451540907,31.609938333361264,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,210190.27260678445,29.186523322081303,26.500832576299434,31.908862557914297,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,218384.2705105725,28.679849768500823,26.116098727892442,32.42130282363621,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,226897.7009019566,28.939435174763734,25.985135381035338,32.94233016489828,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,235743.0164463304,29.505488742044978,26.08046802337644,31.8747720420393,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,244933.15526025926,31.531572221999483,26.177225504348133,32.865266057224574,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,254481.55983617099,31.215961477824138,25.393565922332343,34.02695685638251,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,264402.1967048012,31.497826229902834,26.1,34.92435150516213,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,274709.5768641538,31.54608819884307,27.89003610359639,33.930311117280965,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,285418.7770048587,30.262696141173166,27.407399659023106,31.98997498139821,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,296545.4615629721,29.53002510197471,28.570767418666602,32.85904225628542,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,308105.9056324776,30.821349061406128,29.67947340976127,33.22113788679722,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,320117.0187710013,31.553808851323282,29.28,35.40239511208402,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,332596.36973356246,30.061713025011652,29.29963073296961,36.99054671360327,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,345562.2121705371,29.736704285556222,27.90105900262995,38.79908335199997,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,359033.51132742467,32.633108057832764,29.907108297526598,38.489336633334865,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,373029.97178546974,33.68271931146479,29.097920906574597,39.73309491149235,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,387572.06628371717,36.30852168762734,26.91306692977031,39.20296440556196,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,402681.06566465745,34.176435299779754,26.558764546662083,40.198562834624305,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,418379.06998726487,32.06484838707844,28.973505869009372,39.894214164591936,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,434689.04085293744,32.7056767928216,31.242466002602512,39.15,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,451634.8349916222,33.37691504879347,31.138427655975864,37.39901080669768,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,469241.23915725225,34.537305226777136,31.563043002243536,37.04943976513943,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,487534.0063835379,34.90956508218346,31.430653689657664,35.291903123089725,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,506539.8936531429,37.218026632077056,32.17826150366063,41.70089297774892,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,526286.7010353457,37.488082678731324,34.296702275684346,40.29567664215941,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,546803.3123494316,37.3461233434413,34.69542804094015,40.572720542580825,median-range,5,10002198
0830-211803__NetHackChallenge-v0__exp3/NetHackChallenge-v0__option__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp3,0830-211803__NetHackChallenge-v0__exp3,NetHackChallenge-v0,option,grammar,0,10000000,5000,0,0.999,primitive,exp3,64,568119.7374132952,37.85384694776919,34.48268145074556,40.03993850873528,median-range,5,10002198
