cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,seed,episodic_return,ecdf,n_episodes,n_seeds,method
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.694,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.695,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.696,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.697,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.698,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.699,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.7,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.701,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.702,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.703,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.704,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.705,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.706,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.707,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.708,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.709,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.71,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.711,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.712,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.713,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,6.0,0.714,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.715,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.716,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.717,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.718,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.719,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.72,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.721,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.722,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.723,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.724,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.725,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.726,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.727,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.728,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.729,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.73,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.731,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.732,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.733,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.734,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.735,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.736,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.737,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.738,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.739,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.74,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.741,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.742,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.743,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.744,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.745,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.746,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.747,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.748,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.749,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.75,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.751,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,7.0,0.752,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.753,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.754,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.755,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.756,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.757,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.758,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.759,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.76,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.761,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.762,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.763,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.764,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.765,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.766,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.767,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.768,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.769,1000,5,per-seed
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4,8.0,0.77,1000,5,per-seed
